Category_1,Category_2,Category_3,Category_4,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Children,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
1.0,0.0,0.0,0.0,3.0,3,3,118.0,13.0,18.0,50.0,244.387,98.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,3.0
1.0,0.0,0.0,0.0,3.0,4,3,118.0,13.0,18.0,50.0,244.387,98.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,8.0
0.0,0.0,0.0,0.0,3.0,5,3,246.0,25.0,16.0,41.0,244.387,98.0,1.0,0.0,0.0,1.0,0.0,0.0,67.0,170.0,23.0,0.0
0.0,0.0,0.0,0.0,3.0,5,3,118.0,13.0,18.0,50.0,244.387,98.0,1.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,0.0
0.0,0.0,0.0,1.0,3.0,6,3,179.0,51.0,18.0,38.0,244.387,98.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,8.0
0.0,0.0,0.0,1.0,3.0,6,3,289.0,36.0,13.0,33.0,244.387,98.0,0.0,0.0,2.0,1.0,0.0,1.0,90.0,172.0,30.0,8.0
0.0,0.0,1.0,0.0,3.0,2,3,260.0,50.0,11.0,36.0,244.387,98.0,0.0,0.0,4.0,1.0,0.0,0.0,65.0,168.0,23.0,8.0
0.0,0.0,0.0,1.0,3.0,3,3,246.0,25.0,16.0,41.0,244.387,98.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,170.0,23.0,2.0
0.0,0.0,0.0,1.0,4.0,4,3,179.0,51.0,18.0,38.0,239.409,98.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,4.0
0.0,0.0,0.0,1.0,4.0,6,3,260.0,50.0,11.0,36.0,239.409,98.0,0.0,0.0,4.0,1.0,0.0,0.0,65.0,168.0,23.0,3.0
0.0,0.0,0.0,1.0,4.0,6,3,330.0,16.0,4.0,28.0,239.409,98.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,182.0,25.0,4.0
0.0,0.0,0.0,1.0,4.0,2,3,369.0,17.0,12.0,31.0,239.409,98.0,0.0,0.0,3.0,1.0,0.0,0.0,70.0,169.0,25.0,4.0
0.0,0.0,0.0,1.0,4.0,2,3,248.0,25.0,14.0,47.0,239.409,98.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,4.0
0.0,0.0,0.0,1.0,4.0,4,3,330.0,16.0,4.0,28.0,239.409,98.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,182.0,25.0,8.0
0.0,0.0,0.0,1.0,4.0,4,3,179.0,51.0,18.0,38.0,239.409,98.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,8.0
0.0,0.0,0.0,1.0,4.0,2,3,118.0,13.0,18.0,50.0,239.409,98.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,1.0
1.0,0.0,0.0,0.0,4.0,4,3,118.0,13.0,18.0,50.0,239.409,98.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,120.0
0.0,0.0,0.0,1.0,4.0,6,3,300.0,26.0,13.0,43.0,239.409,98.0,0.0,0.0,2.0,1.0,1.0,1.0,77.0,175.0,25.0,8.0
0.0,0.0,0.0,1.0,4.0,6,3,260.0,50.0,11.0,36.0,239.409,98.0,0.0,0.0,4.0,1.0,0.0,0.0,65.0,168.0,23.0,4.0
0.0,0.0,0.0,1.0,4.0,2,3,179.0,51.0,18.0,38.0,239.409,98.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,4.0
1.0,0.0,0.0,0.0,4.0,4,3,118.0,10.0,10.0,37.0,239.409,98.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,2.0
1.0,0.0,0.0,0.0,5.0,2,3,235.0,20.0,13.0,43.0,246.074,99.0,0.0,0.0,1.0,1.0,0.0,0.0,106.0,167.0,38.0,16.0
0.0,0.0,0.0,1.0,5.0,4,3,248.0,25.0,14.0,47.0,246.074,99.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,2.0
1.0,0.0,0.0,0.0,5.0,2,3,369.0,17.0,12.0,31.0,246.074,99.0,0.0,0.0,3.0,1.0,0.0,0.0,70.0,169.0,25.0,8.0
0.0,0.0,0.0,1.0,5.0,4,3,179.0,26.0,9.0,30.0,246.074,99.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,3.0
0.0,0.0,0.0,1.0,5.0,4,3,179.0,51.0,18.0,38.0,246.074,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,4.0
0.0,0.0,0.0,1.0,5.0,5,3,361.0,52.0,3.0,28.0,246.074,99.0,0.0,0.0,1.0,1.0,0.0,4.0,80.0,172.0,27.0,1.0
0.0,0.0,0.0,1.0,5.0,6,3,260.0,50.0,11.0,36.0,246.074,99.0,0.0,0.0,4.0,1.0,0.0,0.0,65.0,168.0,23.0,3.0
1.0,0.0,0.0,0.0,5.0,2,3,179.0,22.0,17.0,40.0,246.074,99.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,2.0
1.0,0.0,0.0,0.0,5.0,2,3,179.0,22.0,17.0,40.0,246.074,99.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,3.0
0.0,0.0,1.0,0.0,5.0,4,3,228.0,14.0,16.0,58.0,246.074,99.0,0.0,0.0,2.0,0.0,0.0,1.0,65.0,172.0,22.0,8.0
0.0,0.0,0.0,1.0,5.0,4,3,225.0,26.0,9.0,28.0,246.074,99.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
1.0,0.0,0.0,0.0,5.0,6,3,330.0,16.0,4.0,28.0,246.074,99.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,182.0,25.0,8.0
0.0,0.0,0.0,1.0,5.0,2,3,179.0,26.0,9.0,30.0,246.074,99.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,5.0,2,3,118.0,10.0,10.0,37.0,246.074,99.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,1.0
1.0,0.0,0.0,0.0,5.0,2,3,235.0,11.0,14.0,37.0,246.074,99.0,0.0,1.0,1.0,0.0,0.0,1.0,88.0,172.0,29.0,8.0
0.0,0.0,0.0,1.0,5.0,4,3,179.0,26.0,9.0,30.0,246.074,99.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,3.0
0.0,0.0,0.0,1.0,6.0,2,3,118.0,10.0,10.0,37.0,253.957,95.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,3.0
0.0,0.0,0.0,1.0,6.0,2,3,179.0,51.0,18.0,38.0,253.957,95.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
0.0,0.0,0.0,1.0,6.0,3,3,118.0,10.0,10.0,37.0,253.957,95.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,2.0
0.0,0.0,0.0,1.0,6.0,5,3,225.0,26.0,9.0,28.0,253.957,95.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,4.0
0.0,0.0,0.0,1.0,6.0,6,3,260.0,50.0,11.0,36.0,253.957,95.0,0.0,0.0,4.0,1.0,0.0,0.0,65.0,168.0,23.0,4.0
0.0,0.0,0.0,0.0,6.0,6,3,179.0,51.0,18.0,38.0,253.957,95.0,1.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,0.0
1.0,0.0,0.0,0.0,6.0,2,3,291.0,31.0,12.0,40.0,253.957,95.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,40.0
0.0,0.0,0.0,1.0,6.0,2,3,179.0,51.0,18.0,38.0,253.957,95.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,24.0
0.0,0.0,0.0,1.0,6.0,3,3,246.0,25.0,16.0,41.0,253.957,95.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,170.0,23.0,3.0
0.0,0.0,0.0,1.0,6.0,2,3,179.0,51.0,18.0,38.0,253.957,95.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,4.0
0.0,0.0,0.0,1.0,6.0,3,3,235.0,20.0,13.0,43.0,253.957,95.0,0.0,0.0,1.0,1.0,0.0,0.0,106.0,167.0,38.0,8.0
0.0,0.0,0.0,1.0,6.0,2,1,179.0,51.0,18.0,38.0,253.957,95.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,6.0,4,1,225.0,26.0,9.0,28.0,253.957,95.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0
0.0,0.0,0.0,1.0,6.0,4,1,118.0,13.0,18.0,50.0,253.957,95.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,2.0
1.0,0.0,0.0,0.0,6.0,4,1,179.0,51.0,18.0,38.0,253.957,95.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,8.0
0.0,0.0,1.0,0.0,6.0,4,1,179.0,26.0,9.0,30.0,253.957,95.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,6.0,6,1,246.0,25.0,16.0,41.0,253.957,95.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,170.0,23.0,2.0
1.0,0.0,0.0,0.0,6.0,3,1,330.0,16.0,4.0,28.0,253.957,95.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,182.0,25.0,1.0
1.0,0.0,0.0,0.0,6.0,3,1,235.0,11.0,14.0,37.0,253.957,95.0,0.0,1.0,1.0,0.0,0.0,1.0,88.0,172.0,29.0,8.0
0.0,0.0,0.0,1.0,7.0,5,1,179.0,26.0,9.0,30.0,230.29,92.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,7.0,5,1,225.0,26.0,9.0,28.0,230.29,92.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,4.0
1.0,0.0,0.0,0.0,7.0,6,1,260.0,50.0,11.0,36.0,230.29,92.0,0.0,0.0,4.0,1.0,0.0,0.0,65.0,168.0,23.0,8.0
1.0,0.0,0.0,0.0,7.0,2,1,268.0,11.0,8.0,33.0,230.29,92.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,178.0,25.0,8.0
0.0,0.0,0.0,1.0,7.0,6,1,330.0,16.0,4.0,28.0,230.29,92.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,182.0,25.0,8.0
0.0,0.0,0.0,1.0,7.0,6,1,118.0,10.0,10.0,37.0,230.29,92.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,8.0
0.0,0.0,0.0,1.0,7.0,2,1,260.0,50.0,11.0,36.0,230.29,92.0,0.0,0.0,4.0,1.0,0.0,0.0,65.0,168.0,23.0,4.0
0.0,0.0,0.0,1.0,7.0,3,1,118.0,10.0,10.0,37.0,230.29,92.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,8.0
0.0,1.0,0.0,0.0,7.0,2,1,300.0,26.0,13.0,43.0,230.29,92.0,0.0,0.0,2.0,1.0,1.0,1.0,77.0,175.0,25.0,8.0
0.0,0.0,0.0,1.0,7.0,2,1,235.0,29.0,12.0,48.0,230.29,92.0,0.0,0.0,1.0,0.0,1.0,5.0,88.0,163.0,33.0,1.0
0.0,0.0,0.0,1.0,7.0,3,1,246.0,25.0,16.0,41.0,230.29,92.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,170.0,23.0,2.0
1.0,0.0,0.0,0.0,7.0,3,1,225.0,26.0,9.0,28.0,230.29,92.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,112.0
0.0,0.0,0.0,1.0,7.0,3,1,179.0,51.0,18.0,38.0,230.29,92.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,1.0
0.0,0.0,0.0,1.0,7.0,6,1,118.0,13.0,18.0,50.0,230.29,92.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,1.0
0.0,0.0,0.0,1.0,7.0,6,1,361.0,52.0,3.0,28.0,230.29,92.0,0.0,0.0,1.0,1.0,0.0,4.0,80.0,172.0,27.0,8.0
0.0,0.0,0.0,1.0,7.0,2,1,289.0,36.0,13.0,33.0,230.29,92.0,0.0,0.0,2.0,1.0,0.0,1.0,90.0,172.0,30.0,8.0
0.0,0.0,0.0,1.0,7.0,2,1,235.0,20.0,13.0,43.0,230.29,92.0,0.0,0.0,1.0,1.0,0.0,0.0,106.0,167.0,38.0,8.0
0.0,0.0,0.0,1.0,7.0,3,1,246.0,25.0,16.0,41.0,230.29,92.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,170.0,23.0,2.0
0.0,0.0,0.0,1.0,7.0,5,1,291.0,31.0,12.0,40.0,230.29,92.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,1.0
0.0,0.0,0.0,1.0,7.0,5,1,279.0,5.0,14.0,39.0,230.29,92.0,0.0,0.0,2.0,1.0,1.0,0.0,68.0,168.0,24.0,2.0
0.0,0.0,0.0,1.0,8.0,5,1,179.0,51.0,18.0,38.0,249.797,93.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,4.0
0.0,0.0,0.0,1.0,8.0,2,1,179.0,22.0,17.0,40.0,249.797,93.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,1.0
0.0,0.0,0.0,1.0,8.0,3,1,246.0,25.0,16.0,41.0,249.797,93.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,170.0,23.0,4.0
0.0,0.0,0.0,1.0,8.0,3,1,118.0,10.0,10.0,37.0,249.797,93.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,4.0
0.0,0.0,0.0,1.0,8.0,3,1,289.0,36.0,13.0,33.0,249.797,93.0,0.0,0.0,2.0,1.0,0.0,1.0,90.0,172.0,30.0,8.0
0.0,0.0,0.0,1.0,8.0,3,1,235.0,20.0,13.0,43.0,249.797,93.0,0.0,0.0,1.0,1.0,0.0,0.0,106.0,167.0,38.0,8.0
0.0,0.0,0.0,1.0,8.0,5,1,291.0,31.0,12.0,40.0,249.797,93.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,4.0
0.0,0.0,0.0,1.0,8.0,2,1,179.0,51.0,18.0,38.0,249.797,93.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,4.0
0.0,0.0,0.0,1.0,8.0,3,1,179.0,22.0,17.0,40.0,249.797,93.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,8.0
0.0,0.0,0.0,1.0,8.0,5,1,330.0,16.0,4.0,28.0,249.797,93.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,182.0,25.0,16.0
0.0,0.0,0.0,1.0,8.0,3,1,235.0,11.0,14.0,37.0,249.797,93.0,0.0,1.0,1.0,0.0,0.0,1.0,88.0,172.0,29.0,4.0
0.0,0.0,0.0,1.0,8.0,3,1,246.0,25.0,16.0,41.0,249.797,93.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,170.0,23.0,1.0
0.0,0.0,0.0,1.0,8.0,3,1,118.0,10.0,10.0,37.0,249.797,93.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,5.0
0.0,0.0,0.0,1.0,8.0,5,1,291.0,31.0,12.0,40.0,249.797,93.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,2.0
0.0,0.0,0.0,1.0,8.0,2,1,260.0,50.0,11.0,36.0,249.797,93.0,0.0,0.0,4.0,1.0,0.0,0.0,65.0,168.0,23.0,3.0
0.0,0.0,0.0,1.0,9.0,3,1,246.0,25.0,16.0,41.0,261.756,87.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,170.0,23.0,1.0
0.0,0.0,0.0,1.0,9.0,3,1,246.0,25.0,16.0,41.0,261.756,87.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,170.0,23.0,1.0
0.0,0.0,0.0,1.0,9.0,3,1,118.0,10.0,10.0,37.0,261.756,87.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,3.0
0.0,0.0,0.0,1.0,9.0,3,1,155.0,12.0,14.0,34.0,261.756,87.0,0.0,0.0,2.0,1.0,0.0,0.0,95.0,196.0,25.0,2.0
0.0,0.0,0.0,1.0,9.0,5,1,291.0,31.0,12.0,40.0,261.756,87.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,2.0
0.0,0.0,0.0,1.0,9.0,6,1,179.0,26.0,9.0,30.0,261.756,87.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,8.0
0.0,0.0,0.0,1.0,9.0,6,1,248.0,25.0,14.0,47.0,261.756,87.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,1.0
0.0,0.0,0.0,1.0,9.0,2,1,179.0,51.0,18.0,38.0,261.756,87.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,4.0
0.0,0.0,0.0,1.0,9.0,4,1,225.0,26.0,9.0,28.0,261.756,87.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,1.0
0.0,0.0,0.0,1.0,9.0,3,4,361.0,52.0,3.0,28.0,261.756,87.0,0.0,0.0,1.0,1.0,0.0,4.0,80.0,172.0,27.0,8.0
1.0,0.0,0.0,0.0,10.0,5,4,289.0,48.0,29.0,49.0,284.853,91.0,0.0,0.0,0.0,0.0,0.0,2.0,108.0,172.0,36.0,1.0
1.0,0.0,0.0,0.0,10.0,5,4,235.0,16.0,8.0,32.0,284.853,91.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,178.0,25.0,3.0
0.0,0.0,0.0,1.0,10.0,4,4,291.0,31.0,12.0,40.0,284.853,91.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,2.0
0.0,0.0,0.0,1.0,10.0,3,4,118.0,10.0,10.0,37.0,284.853,91.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,2.0
0.0,0.0,0.0,1.0,10.0,5,4,289.0,48.0,29.0,49.0,284.853,91.0,0.0,0.0,0.0,0.0,0.0,2.0,108.0,172.0,36.0,2.0
0.0,0.0,0.0,1.0,10.0,6,4,291.0,31.0,12.0,40.0,284.853,91.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,1.0
0.0,0.0,0.0,1.0,10.0,3,4,225.0,26.0,9.0,28.0,284.853,91.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0
0.0,0.0,0.0,1.0,10.0,3,4,369.0,17.0,12.0,31.0,284.853,91.0,0.0,0.0,3.0,1.0,0.0,0.0,70.0,169.0,25.0,8.0
0.0,0.0,0.0,1.0,10.0,3,4,369.0,17.0,12.0,31.0,284.853,91.0,0.0,0.0,3.0,1.0,0.0,0.0,70.0,169.0,25.0,8.0
0.0,0.0,0.0,1.0,10.0,4,4,179.0,51.0,18.0,38.0,284.853,91.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
1.0,0.0,0.0,0.0,10.0,4,4,228.0,14.0,16.0,58.0,284.853,91.0,0.0,0.0,2.0,0.0,0.0,1.0,65.0,172.0,22.0,1.0
0.0,0.0,0.0,1.0,10.0,4,4,291.0,31.0,12.0,40.0,284.853,91.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,1.0
1.0,0.0,0.0,0.0,10.0,5,4,369.0,17.0,12.0,31.0,284.853,91.0,0.0,0.0,3.0,1.0,0.0,0.0,70.0,169.0,25.0,8.0
1.0,0.0,0.0,0.0,10.0,5,4,225.0,26.0,9.0,28.0,284.853,91.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,1.0
1.0,0.0,0.0,0.0,10.0,6,4,369.0,17.0,12.0,31.0,284.853,91.0,0.0,0.0,3.0,1.0,0.0,0.0,70.0,169.0,25.0,8.0
1.0,0.0,0.0,0.0,10.0,6,4,225.0,26.0,9.0,28.0,284.853,91.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
0.0,0.0,0.0,1.0,10.0,2,4,189.0,29.0,13.0,33.0,284.853,91.0,0.0,0.0,2.0,0.0,0.0,2.0,69.0,167.0,25.0,8.0
1.0,0.0,0.0,0.0,10.0,2,4,235.0,16.0,8.0,32.0,284.853,91.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,178.0,25.0,8.0
1.0,0.0,0.0,0.0,10.0,2,4,248.0,25.0,14.0,47.0,284.853,91.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,8.0
0.0,0.0,0.0,0.0,10.0,2,4,225.0,26.0,9.0,28.0,284.853,91.0,1.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,0.0
1.0,0.0,0.0,0.0,10.0,3,4,225.0,26.0,9.0,28.0,284.853,91.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
0.0,0.0,1.0,0.0,11.0,3,4,179.0,51.0,18.0,38.0,268.519,93.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,1.0
0.0,0.0,0.0,1.0,11.0,4,4,118.0,10.0,10.0,37.0,268.519,93.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,3.0
1.0,0.0,0.0,0.0,11.0,4,4,330.0,16.0,4.0,28.0,268.519,93.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,182.0,25.0,24.0
0.0,0.0,0.0,1.0,11.0,6,4,179.0,51.0,18.0,38.0,268.519,93.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,1.0
1.0,0.0,0.0,0.0,11.0,3,4,118.0,10.0,10.0,37.0,268.519,93.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,8.0
0.0,0.0,0.0,1.0,11.0,4,4,289.0,36.0,13.0,33.0,268.519,93.0,0.0,0.0,2.0,1.0,0.0,1.0,90.0,172.0,30.0,8.0
1.0,0.0,0.0,0.0,11.0,6,4,235.0,16.0,8.0,32.0,268.519,93.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,178.0,25.0,8.0
0.0,0.0,0.0,1.0,11.0,6,4,225.0,26.0,9.0,28.0,268.519,93.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,4.0
0.0,0.0,0.0,1.0,11.0,3,4,361.0,52.0,3.0,28.0,268.519,93.0,0.0,0.0,1.0,1.0,0.0,4.0,80.0,172.0,27.0,8.0
0.0,0.0,0.0,1.0,11.0,4,4,291.0,31.0,12.0,40.0,268.519,93.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,2.0
1.0,0.0,0.0,0.0,11.0,5,4,118.0,10.0,10.0,37.0,268.519,93.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,2.0
1.0,0.0,0.0,0.0,11.0,5,4,225.0,26.0,9.0,28.0,268.519,93.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
0.0,0.0,0.0,1.0,11.0,2,4,179.0,51.0,18.0,38.0,268.519,93.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,1.0
0.0,0.0,0.0,1.0,11.0,2,4,118.0,10.0,10.0,37.0,268.519,93.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,8.0
1.0,0.0,0.0,0.0,11.0,3,4,118.0,10.0,10.0,37.0,268.519,93.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,8.0
0.0,0.0,0.0,1.0,11.0,3,4,225.0,26.0,9.0,28.0,268.519,93.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0
0.0,0.0,0.0,0.0,11.0,3,4,291.0,31.0,12.0,40.0,268.519,93.0,1.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,0.0
0.0,0.0,0.0,0.0,11.0,4,4,289.0,36.0,13.0,33.0,268.519,93.0,1.0,0.0,2.0,1.0,0.0,1.0,90.0,172.0,30.0,0.0
1.0,0.0,0.0,0.0,11.0,5,4,248.0,25.0,14.0,47.0,268.519,93.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,4.0
0.0,0.0,0.0,1.0,11.0,2,4,361.0,52.0,3.0,28.0,268.519,93.0,0.0,0.0,1.0,1.0,0.0,4.0,80.0,172.0,27.0,2.0
0.0,0.0,0.0,1.0,12.0,4,4,291.0,31.0,12.0,40.0,280.549,98.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,1.0
0.0,0.0,0.0,1.0,12.0,4,4,225.0,26.0,9.0,28.0,280.549,98.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
1.0,0.0,0.0,0.0,12.0,6,4,179.0,26.0,9.0,30.0,280.549,98.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,1.0
0.0,0.0,0.0,1.0,12.0,6,4,225.0,26.0,9.0,28.0,280.549,98.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
0.0,0.0,0.0,1.0,12.0,4,4,225.0,26.0,9.0,28.0,280.549,98.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
1.0,0.0,0.0,0.0,12.0,5,4,361.0,52.0,3.0,28.0,280.549,98.0,0.0,0.0,1.0,1.0,0.0,4.0,80.0,172.0,27.0,4.0
0.0,0.0,1.0,0.0,12.0,6,4,179.0,22.0,17.0,40.0,280.549,98.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,2.0
0.0,0.0,0.0,1.0,12.0,6,4,235.0,20.0,13.0,43.0,280.549,98.0,0.0,0.0,1.0,1.0,0.0,0.0,106.0,167.0,38.0,8.0
0.0,0.0,1.0,0.0,12.0,2,4,233.0,51.0,1.0,31.0,280.549,98.0,0.0,1.0,1.0,1.0,0.0,8.0,68.0,178.0,21.0,8.0
1.0,0.0,0.0,0.0,12.0,3,4,179.0,26.0,9.0,30.0,280.549,98.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,16.0
0.0,0.0,0.0,1.0,12.0,3,4,225.0,26.0,9.0,28.0,280.549,98.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0
0.0,0.0,0.0,1.0,12.0,5,4,225.0,26.0,9.0,28.0,280.549,98.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
0.0,0.0,0.0,1.0,12.0,2,4,225.0,26.0,9.0,28.0,280.549,98.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0
0.0,0.0,1.0,0.0,12.0,3,2,155.0,12.0,14.0,34.0,280.549,98.0,0.0,0.0,2.0,1.0,0.0,0.0,95.0,196.0,25.0,80.0
1.0,0.0,0.0,0.0,1.0,2,2,179.0,26.0,9.0,30.0,313.532,96.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,24.0
